chrom	start	end	summit	depth
chr2_h1	159717867	159718391	159718191	13
chr2_h1	159726667	159727530	159727073	18
chr2_h1	159797564	159798203	159797747	8
chr2_h1	159805234	159806004	159805858	9
chr2_h1	159816334	159817293	159816461	13
chr2_h1	159842126	159842984	159842411	20
chr2_h1	159861852	159862880	159862848	10
chr2_h1	159871800	159872713	159872209	11
chr2_h1	159887697	159888639	159888036	17
chr2_h1	159979401	159980199	159979721	23
chr2_h1	160072469	160073322	160072717	11
chr2_h1	160138954	160139848	160139114	26
chr2_h1	160145120	160146039	160145498	25
chr2_h1	160147249	160148174	160147518	25
chr2_h1	160148870	160149684	160149105	22
chr2_h1	160156951	160157612	160157498	16
chr2_h1	160157874	160158863	160158322	19
chr2_h1	160330421	160331451	160330956	48
chr2_h1	160343734	160344743	160343977	49
chr2_h1	160345208	160346092	160345739	23
chr2_h1	160347798	160348611	160348379	17
chr2_h1	160348698	160349203	160348931	27
chr2_h1	160352356	160353213	160352646	15
chr2_h1	160373872	160374668	160374352	90
chr2_h1	160375582	160376327	160375857	47
chr2_h1	160397526	160398428	160397983	14
chr2_h1	160400868	160401796	160401160	21
chr2_h1	160409156	160410233	160409871	28
chr2_h1	160421682	160422331	160422005	8
chr2_h1	160443597	160444565	160444023	39
chr2_h1	160462368	160463204	160462787	11
chr2_h1	160467859	160468713	160468273	21
chr2_h1	160473640	160474513	160474156	23
chr2_h1	160484912	160485688	160485184	8
chr2_h1	160485789	160486617	160486459	8
chr2_h1	160489750	160490515	160490256	11
chr2_h1	160508915	160509861	160509684	73
chr2_h1	160517659	160518560	160518112	161
chr2_h1	160620265	160621140	160620741	24
chr2_h1	160627488	160628420	160628005	11
chr2_h1	160628693	160629473	160629229	9
chr2_h1	160637982	160638804	160638134	7
chr2_h1	160645805	160646689	160646058	10
chr2_h1	160671980	160672999	160672422	83
chr2_h1	160676764	160677810	160677482	17
chr2_h1	160685081	160686031	160685428	18
chr2_h1	160703164	160704223	160703678	28
chr2_h1	160708736	160709638	160709060	60
chr2_h1	160711677	160712307	160712071	13
chr2_h1	160712334	160713182	160712884	18
chr2_h1	160720538	160721476	160720849	30
chr2_h1	160734297	160735244	160734692	27
chr2_h1	160745981	160746877	160746473	9
chr2_h1	160749064	160749902	160749459	40
chr2_h1	160756616	160757590	160756988	18
chr2_h1	160773921	160774903	160774689	15
chr2_h1	160789857	160791832	160791268	62
chr2_h1	160793733	160795021	160794718	15
chr2_h1	160923112	160923406	160923167	5
chr2_h1	160927859	160928611	160928332	8
chr2_h1	160997071	160997948	160997510	2365
chr2_h1	161018908	161019720	161019399	17
chr2_h1	161175415	161176352	161176317	15
chr2_h1	161176651	161177406	161176895	31
chr2_h1	161236852	161237775	161237297	35
chr2_h1	161244545	161245495	161244888	31
chr2_h1	161308272	161309194	161308807	14
chr2_h1	161309700	161310549	161310171	12
chr2_h1	161344916	161345764	161345378	15
chr2_h1	161361094	161361693	161361523	12
chr2_h1	161362478	161363200	161362669	11
chr2_h1	161397322	161398104	161397879	12
chr2_h1	161411901	161412721	161412510	11
chr2_h1	161478873	161479818	161479450	28
chr2_h1	161480913	161481766	161481287	11
chr2_h1	161482184	161483149	161482622	9
chr2_h1	161488484	161489356	161488919	63
chr2_h1	161490912	161491764	161491351	17
chr2_h1	161494850	161495841	161495701	13
chr2_h1	161496371	161497322	161496902	18
chr2_h1	161499403	161500285	161499788	7
chr2_h1	161540207	161541085	161540663	17
chr2_h1	161592075	161592817	161592429	14
chr2_h1	161630440	161631359	161630970	19
chr2_h1	161632923	161633801	161633421	23
chr2_h1	161639442	161640316	161640051	27
chr2_h1	161645688	161646701	161646092	14
chr2_h1	161650898	161651865	161651479	9
chr2_h1	161657087	161657937	161657572	13
chr2_h1	161681942	161682752	161682405	4
chr2_h1	161682982	161683887	161683247	10
chr2_h1	161685126	161687204	161686905	12
chr2_h1	161688749	161689605	161689363	6
chr2_h1	161703271	161704183	161703930	12
chr2_h1	161720688	161721546	161721184	11
chr2_h1	161803115	161803944	161803570	25
chr2_h1	161810194	161811081	161810564	45
chr2_h1	161824672	161825462	161825044	19
chr2_h1	161833300	161834177	161833763	44
chr2_h1	161842724	161843645	161843220	12
chr2_h1	161846446	161847362	161847022	7
chr2_h1	161897973	161898985	161898092	15
chr2_h1	162030999	162032194	162031726	10
chr2_h1	162048579	162049617	162049243	20
chr2_h1	162058163	162059080	162058709	15
chr2_h1	162060825	162061822	162061049	12
chr2_h1	162072180	162072973	162072633	8
chr2_h1	162073111	162074297	162073389	11
chr2_h1	162074833	162075687	162075265	12
chr2_h1	162093325	162094154	162093883	20
chr2_h1	162112213	162113291	162112962	10
chr2_h1	162163718	162164632	162164312	16
chr2_h1	162271413	162272379	162271848	29
chr2_h1	162272963	162273735	162273270	10
chr2_h1	162297366	162298273	162297800	11
chr2_h1	162304677	162305574	162305185	10
chr2_h1	162320499	162321385	162320939	28
chr2_h1	162355383	162356284	162355798	36
chr2_h1	162448997	162449901	162449583	18
chr2_h1	162450544	162451514	162450715	16
chr2_h1	162494860	162495713	162495244	26
chr2_h1	162543468	162544394	162543975	8
chr2_h1	162546844	162547629	162547360	17
chr2_h1	162556950	162557939	162557341	12
chr2_h1	162570240	162571106	162570511	14
chr2_h1	162586120	162586972	162586586	11
chr2_h1	162590471	162591329	162590965	20
chr2_h1	162599838	162600769	162600249	24
chr2_h1	162601665	162602566	162602077	37
chr2_h1	162605961	162606790	162606216	7
chr2_h1	162720066	162721001	162720947	8
chr2_h1	162737751	162738758	162738315	11
chr2_h1	162769604	162770472	162770349	14
chr2_h1	162770771	162771548	162770883	12
chr2_h1	162774960	162775895	162775618	16
chr2_h1	162807574	162808487	162807965	6
chr2_h1	162811887	162812772	162812354	9
chr2_h1	162843321	162844322	162843872	122
chr2_h1	162846058	162846948	162846619	14
chr2_h1	162848012	162848873	162848616	6
chr2_h1	162859659	162860557	162860004	13
chr2_h1	162864705	162865720	162865303	21
chr2_h1	162903956	162904590	162904201	9
chr2_h1	162928473	162929367	162928796	12
chr2_h1	162997144	162998063	162997401	25
chr2_h1	163000863	163001895	163001296	11
chr2_h1	163002078	163002829	163002291	6
chr2_h1	163019594	163020459	163020113	28
chr2_h1	163021404	163022179	163022023	21
chr2_h1	163026104	163026950	163026597	13
chr2_h1	163027168	163028209	163027640	10
chr2_h1	163030171	163030939	163030556	6
chr2_h1	163059404	163060188	163059895	5
chr2_h1	163069267	163070260	163069453	6
chr2_h1	163123415	163124367	163124005	8
chr2_h1	163132115	163132977	163132423	18
chr2_h1	163139476	163140381	163139625	10
chr2_h1	163154056	163155003	163154662	14
chr2_h1	163174954	163175811	163175411	7
chr2_h1	163188930	163190129	163189309	22
chr2_h1	163194323	163195315	163195193	16
chr2_h1	163235568	163236494	163236388	7
chr2_h1	163286078	163286946	163286194	12
chr2_h1	163332176	163333025	163332566	5
chr2_h1	163333111	163333990	163333723	7
chr2_h1	163361845	163362956	163362299	13
chr2_h1	163401346	163402214	163401855	8
chr2_h1	163413082	163413906	163413729	9
chr2_h1	163429596	163430653	163430159	52
chr2_h1	163503703	163504629	163504155	42
chr2_h1	163513484	163514335	163513807	12
chr2_h1	163572240	163573069	163572400	8
chr2_h1	163582366	163582812	163582597	9
chr2_h1	163584888	163585857	163585243	7
chr2_h1	163587114	163588136	163587620	10
chr2_h1	163592408	163592861	163592647	9
chr2_h1	163602032	163602965	163602493	11
chr2_h1	163612228	163613313	163613030	14
chr2_h1	163615362	163616210	163615705	8
chr2_h1	163622842	163623879	163623280	17
chr2_h1	163629756	163630734	163630216	52
chr2_h1	163637862	163638827	163638495	11
chr2_h1	163646082	163647007	163646345	7
chr2_h1	163673505	163674474	163673694	9
chr2_h1	163687827	163688527	163688385	8
chr2_h1	163736185	163737017	163736491	10
chr2_h1	163741955	163742777	163742336	12
chr2_h1	163744166	163744909	163744442	7
chr2_h1	163748899	163749788	163749294	13
chr2_h1	163782490	163783476	163783138	27
chr2_h1	163821717	163822674	163822256	8
chr2_h1	163861809	163862769	163862301	11
chr2_h1	163865477	163866465	163865797	11
chr2_h1	163907190	163908184	163907593	10
chr2_h1	163938269	163939228	163938715	9
chr2_h1	164013834	164014723	164014223	8
chr2_h1	164018313	164019210	164018669	12
chr2_h1	164023391	164024012	164023753	5
chr2_h1	164047859	164048726	164048286	13
chr2_h1	164099696	164100558	164100062	9
chr2_h1	164113545	164114358	164114072	12
chr2_h1	164115456	164116425	164115844	16
chr2_h1	164209399	164210272	164209824	37
chr2_h1	164230786	164231618	164231269	52
chr2_h1	164235323	164236313	164235754	15
chr2_h1	164276789	164277712	164277488	10
chr2_h1	164279179	164280086	164279567	7
chr2_h1	164282858	164283749	164282913	6
chr2_h1	164286756	164287517	164287210	15
chr2_h1	164313615	164314568	164313891	8
chr2_h1	164315786	164316814	164316085	19
chr2_h1	164333537	164334242	164334087	9
chr2_h1	164334313	164334989	164334580	8
chr2_h1	164336703	164337545	164336961	22
chr2_h1	164340023	164340911	164340547	23
chr2_h1	164414698	164415623	164415195	146
chr2_h1	164456052	164457141	164456722	137
chr2_h1	164464607	164465545	164464996	8
chr2_h1	164521733	164522605	164522185	8
chr2_h1	164551358	164552097	164551868	18
chr2_h1	164633968	164634863	164634339	18
chr2_h1	164640813	164641705	164641034	7
chr2_h1	164677652	164678633	164678099	8
chr2_h1	164724383	164725327	164724932	12
chr2_h1	164727161	164728017	164727614	14
chr2_h1	164735770	164736758	164736471	8
chr2_h1	164741397	164742068	164741716	9
chr2_h1	164760815	164761651	164761347	12
chr2_h1	164862864	164863746	164863139	9
chr2_h1	164878846	164879394	164879058	9
chr2_h1	164882305	164883161	164882573	8
chr2_h1	164883897	164884589	164884474	21
chr2_h1	165536713	165537646	165537024	14
chr2_h1	165552903	165553723	165553335	11
chr2_h1	165668467	165669420	165669359	12
chr2_h1	165684850	165685319	165685094	7
chr2_h1	165690043	165691074	165690602	18
chr2_h1	165710044	165710992	165710509	12
chr2_h1	165717651	165718547	165717992	14
chr2_h1	165777576	165779365	165778653	13
chr2_h1	165786177	165787210	165786520	10
chr2_h1	165787650	165788553	165788104	54
chr2_h1	165852747	165853623	165853206	16
chr2_h1	165915225	165916099	165915566	7
chr2_h1	165916893	165917532	165917266	12
chr2_h1	165917568	165917949	165917792	9
chr2_h1	165918855	165919814	165919435	8
chr2_h1	165951413	165952249	165951744	28
chr2_h1	166029554	166030626	166030165	10
chr2_h1	166095882	166096923	166096342	35
chr2_h1	166133569	166134386	166133846	16
chr2_h1	166141775	166142733	166142319	13
chr2_h1	166212661	166213476	166213096	9
chr2_h1	166217325	166218162	166217723	12
chr2_h1	166223285	166224053	166223573	9
chr2_h1	166232178	166233063	166232742	15
chr2_h1	166255333	166255893	166255570	6
chr2_h1	166255994	166256429	166256383	17
chr2_h1	166279316	166280338	166279980	41
chr2_h1	166288651	166289450	166288729	31
chr2_h1	166297580	166298535	166298062	10
chr2_h1	166338327	166339177	166338663	26
chr2_h1	166355928	166356647	166356581	25
chr2_h1	166364139	166365052	166364410	20
chr2_h1	166385050	166385655	166385271	14
chr2_h1	166385709	166386410	166386313	55
chr2_h1	166395250	166396242	166395712	27
chr2_h1	166416089	166416999	166416695	14
chr2_h1	166417578	166418414	166417976	22
chr2_h1	166504270	166505322	166504516	16
chr2_h1	166506052	166506983	166506360	12
chr2_h1	166546525	166547561	166547166	27
chr2_h1	166556608	166557495	166557046	109
chr2_h1	166595991	166596891	166596532	175
chr2_h1	166933147	166933741	166933339	15
chr2_h1	166938421	166939604	166938982	21
chr2_h1	166951998	166952902	166952470	147
chr2_h1	166958799	166959750	166959205	20
chr2_h1	166981271	166982100	166981477	12
chr2_h1	166989228	166990145	166989824	10
chr2_h1	167046575	167047559	167047188	11
chr2_h1	167202671	167203712	167202993	18
chr2_h1	167261562	167262456	167262254	13
chr2_h1	167262521	167263433	167262851	20
chr2_h1	167300644	167301127	167300974	7
chr2_h1	167320220	167322190	167321471	24
chr2_h1	167322924	167323890	167323182	17
chr2_h1	167347270	167348001	167347837	15
chr2_h1	167358572	167359573	167359039	48
chr2_h1	167363845	167364732	167364266	59
chr2_h1	167390559	167391401	167391042	16
chr2_h1	167391540	167392390	167391937	15
chr2_h1	167414789	167415522	167415130	9
chr2_h1	167415651	167416489	167415901	6
chr2_h1	167460977	167461948	167461527	10
chr2_h1	167498535	167499454	167498978	18
chr2_h1	167501226	167502066	167501641	13
chr2_h1	167512128	167512763	167512578	22
chr2_h1	167513011	167513828	167513390	23
chr2_h1	167520406	167521311	167520856	19
chr2_h1	167541177	167542106	167541661	15
chr2_h1	167590347	167591126	167590656	9
chr2_h1	167626158	167626695	167626440	11
chr2_h1	167642532	167643404	167643326	9
chr2_h1	167649457	167650248	167649890	13
chr2_h1	167684779	167685566	167685213	8
chr2_h1	167691752	167692779	167692182	58
chr2_h1	167739145	167739987	167739499	8
chr2_h1	167754845	167755865	167755195	9
chr2_h1	167756968	167757808	167757433	7
chr2_h1	167771855	167772790	167772280	8
chr2_h1	167785588	167786504	167785955	10
chr2_h1	167798735	167799604	167799097	24
chr2_h1	167830608	167831446	167831067	11
chr2_h1	167835256	167836169	167835766	7
chr2_h1	167879285	167879798	167879525	6
chr2_h1	167883881	167884783	167884226	11
chr2_h1	167885518	167886259	167885851	15
chr2_h1	167891350	167892063	167891779	9
chr2_h1	167897737	167898611	167898173	14
chr2_h1	167907199	167908064	167907778	6
chr2_h1	167936116	167936965	167936478	9
chr2_h1	167939821	167940605	167940204	10
chr2_h1	167941772	167942607	167941861	9
chr2_h1	168027189	168028008	168027479	8
chr2_h1	168046300	168047184	168046635	26
chr2_h1	168058308	168059321	168058579	12
chr2_h1	168062563	168063743	168063227	13
chr2_h1	168070234	168071044	168070654	14
chr2_h1	168071596	168072499	168072280	19
chr2_h1	168073596	168074572	168073930	11
chr2_h1	168077238	168078265	168077693	15
chr2_h1	168129566	168130458	168130022	35
chr2_h1	168134741	168135891	168135262	9
chr2_h1	168137856	168138761	168138259	13
chr2_h1	168199261	168200114	168199756	12
chr2_h1	168200548	168201426	168200858	16
chr2_h1	168210143	168211326	168210693	22
chr2_h1	168212446	168212834	168212623	11
chr2_h1	168215342	168216367	168215755	31
chr2_h1	168225248	168226083	168225532	23
chr2_h1	168238272	168239215	168238699	63
chr2_h1	168242884	168243799	168243362	182
chr2_h1	168255404	168256304	168255821	219
chr2_h1	168261389	168262259	168261708	7
chr2_h1	168263024	168264065	168263872	7
chr2_h1	168265146	168265981	168265608	9
chr2_h1	168266835	168267854	168267314	46
chr2_h1	168268894	168269813	168269291	6
chr2_h1	168285726	168286706	168286195	30
chr2_h1	168287235	168288146	168287679	6
chr2_h1	168330071	168330927	168330565	14
chr2_h1	168383475	168384395	168384032	16
chr2_h1	168664582	168665512	168665491	11
chr2_h1	168678522	168679390	168678967	9
chr2_h1	168680321	168680944	168680752	12
chr2_h1	168712908	168714032	168713930	18
chr2_h1	168729895	168730766	168730333	31
chr2_h1	168743195	168744290	168743959	21
chr2_h1	168745273	168746811	168746589	19
chr2_h1	168769790	168770660	168770141	6
chr2_h1	168772489	168773324	168772723	11
chr2_h1	168812288	168813294	168812515	10
chr2_h1	168814221	168815074	168814580	13
chr2_h1	168821701	168822627	168821990	10
chr2_h1	168833911	168834828	168834389	10
chr2_h1	168839915	168840501	168840093	10
chr2_h1	168840652	168841366	168841106	15
chr2_h1	168848282	168849174	168848612	10
chr2_h1	168851782	168852702	168852375	11
chr2_h1	168874550	168875424	168875107	12
chr2_h1	168882169	168882993	168882605	21
chr2_h1	168889622	168890433	168890134	9
chr2_h1	168893728	168894727	168894200	23
chr2_h1	168955984	168956773	168956498	9
chr2_h1	168960051	168961160	168960628	15
chr2_h1	168964185	168965005	168964623	12
chr2_h1	168987938	168988923	168988380	18
chr2_h1	168991541	168992419	168991848	6
chr2_h1	169035645	169036448	169036187	9
chr2_h1	169036901	169037742	169037303	9
chr2_h1	169079954	169080853	169080079	9
chr2_h1	169081385	169082386	169081841	19
chr2_h1	169085694	169086469	169085790	9
chr2_h1	169087684	169088607	169088330	21
chr2_h1	169088785	169089587	169088998	21
chr2_h1	169092127	169092894	169092732	16
chr2_h1	169108769	169109682	169109288	12
chr2_h1	169178090	169179031	169178388	13
chr2_h1	169244254	169244956	169244773	8
chr2_h1	169245476	169246366	169245788	22
chr2_h1	169250656	169251267	169251085	9
chr2_h1	169258019	169258918	169258390	12
chr2_h1	169274945	169275885	169275364	17
chr2_h1	169322516	169323420	169322922	110
chr2_h1	169368170	169369223	169368653	13
chr2_h1	169489411	169490017	169489646	5
chr2_h1	169500180	169501063	169500562	17
chr2_h1	169535153	169536053	169535734	10
chr2_h1	169536212	169537434	169536610	10
chr2_h1	169563366	169564135	169563799	10
chr2_h1	169566947	169567820	169567408	102
chr2_h1	169618744	169619093	169618870	47
chr2_h1	169619192	169619827	169619522	58
chr2_h1	169684089	169685096	169684451	6
chr2_h1	169711034	169712076	169711678	52
chr2_h1	169713681	169714416	169713914	6
chr2_h1	169735824	169736893	169736464	11
chr2_h1	169749176	169750244	169749439	27
chr2_h1	169777200	169778034	169777848	16
chr2_h1	169961202	169962027	169961404	17
chr2_h1	169962155	169962575	169962237	8
chr2_h1	170006875	170007820	170007582	9
chr2_h1	170045474	170046485	170045777	14
chr2_h1	170085821	170086712	170086546	12
chr2_h1	170114806	170115652	170115134	13
chr2_h1	170158156	170159136	170158368	14
chr2_h1	170253393	170254311	170253664	11
chr2_h1	170256331	170256994	170256630	19
chr2_h1	170257020	170257758	170257537	25
chr2_h1	170259829	170260579	170260076	7
chr2_h1	170269796	170270334	170269806	16
chr2_h1	170270397	170271192	170270592	14
chr2_h1	170273823	170274622	170274114	15
chr2_h1	170286639	170287496	170286982	16
chr2_h1	170288891	170289620	170289177	12
chr2_h1	170398249	170399028	170398675	21
chr2_h1	170399569	170400390	170399712	31
chr2_h1	170437590	170438500	170437864	14
chr2_h1	170440810	170441702	170441240	49
chr2_h1	170571503	170572116	170571755	8
chr2_h1	170574408	170575221	170574834	5
chr2_h1	170579351	170580273	170580002	18
chr2_h1	170637823	170638759	170638282	9
chr2_h1	170638918	170639856	170639157	17
chr2_h1	170666921	170667716	170667517	21
chr2_h1	170670961	170671803	170671354	13
chr2_h1	170676231	170677167	170676910	15
